"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"BBX","BBX Capital Corporation","13","218047310","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/bbx",
"BCBP","BCB Bancorp, Inc. (NJ)","10.3","86597208.8","n/a","2005","Finance","Savings Institutions","http://www.nasdaq.com/symbol/bcbp",
"BCSB","BCSB Bancorp, Inc.","25.03","79837390.04","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/bcsb",
"TZF","Bear Stearns Depositor, Inc.","29.15","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/tzf",
"BNCL","Beneficial Mutual Bancorp, Inc.","8.58","676994483.88","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/bncl",
"BERK","Berkshire Bancorp, Inc.","8.08","116482879.84","n/a","1972","Finance","Major Banks","http://www.nasdaq.com/symbol/berk",
"BRK/A","Berkshire Hathaway Inc.","175505","0","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/brk/a",
"BRK/B","Berkshire Hathaway Inc.","117.12","0","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/brk/b",
"BHLB","Berkshire Hills Bancorp, Inc.","28.64","718235065.6","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/bhlb",
"BGCA","BGC Partners, Inc.","26.39","0","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/bgca",
"BGCP","BGC Partners, Inc.","6.28","1055235188.68","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/bgcp",
"BGSC","BGS Acquisition Corp.","10.08","19295650.08","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/bgsc",
"BGSCU","BGS Acquisition Corp.","10.2201","19563836.6451","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/bgscu",
"BGSCW","BGS Acquisition Corp.","0.3","0","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/bgscw",
"HAWK","Blackhawk Network Holdings, Inc.","25.23","1310223822.78","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/hawk",
"BLK","BlackRock, Inc.","269.74","45506110142.96","n/a","1980","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/blk",
"MNGL","Blue Wolf Mongolia Holdings Corp.","10","42683810","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/mngl",
"MNGLU","Blue Wolf Mongolia Holdings Corp.","10.15","0","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/mnglu",
"MNGLW","Blue Wolf Mongolia Holdings Corp.","0.0098","0","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/mnglw",
"BNCN","BNC Bancorp","13.64","279340707.36","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bncn",
"BOFI","BofI Holding, Inc.","50.85","694612576.35","n/a","2005","Finance","Savings Institutions","http://www.nasdaq.com/symbol/bofi",
"BOKF","BOK Financial Corporation","66.72","4582844544.96","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bokf",
"BPFH","Boston Private Financial Holdings, Inc.","11.1","884705764.2","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bpfh",
"BPFHP","Boston Private Financial Holdings, Inc.","24.3499","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bpfhp",
"BPFHW","Boston Private Financial Holdings, Inc.","4.36","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bpfhw",
"BDGE","Bridge Bancorp, Inc.","24.2","217160345.6","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bdge",
"BBNK","Bridge Capital Holdings","16.57","260955793.3","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bbnk",
"BYFC","Broadway Financial Corporation","0.7","1342195.4","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/byfc",
"BPY","Brookfield Property Partners L.P.","20.98","1680328103.96","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/bpy",
"BRKL","Brookline Bancorp, Inc.","9.17","642768408.17","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/brkl",
"BRO","Brown & Brown, Inc.","33.76","4862532372.32","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/bro",
"BMTC","Bryn Mawr Bank Corporation","26.22","354256243.74","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bmtc",
"BLMT","BSB Bancorp, Inc.","13.35","124410065.1","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/blmt",
"CFFI","C&F Financial Corporation","56.9","186016569.6","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cffi",
"GYB","CABCO Series 2004-101 Trust","19.96","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/gyb",
"PFH","CABCO Series 2004-101 Trust","20.27","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/pfh",
"CLMS","Calamos Asset Management, Inc.","11","225207015","n/a","2004","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/clms",
"CFNB","California First National Bancorp","17.07","178334164.89","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cfnb",
"CAFI","Camco Financial Corporation","3.64","49313289.48","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/cafi",
"CAC","Camden National Corporation","36.97","282301330.29","n/a","1987","Finance","Major Banks","http://www.nasdaq.com/symbol/cac",
"CCG","Campus Crest Communities, Inc.","11.87","766239931.76","n/a","1993","Finance","Real Estate","http://www.nasdaq.com/symbol/ccg",
"CM","Canadian Imperial Bank of Commerce","73.03","29211868399.94","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/cm",
"CBNJ","Cape Bancorp, Inc.","9.5","126651929","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cbnj",
"CBF","Capital Bank Financial Corp.","19.54","1074672057.8","n/a","1970","Finance","Major Banks","http://www.nasdaq.com/symbol/cbf",
"CCBG","Capital City Bank Group","12.37","214233419.93","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ccbg",
"COF","Capital One Financial Corporation","66.81","39027915331.8","n/a","1994","Finance","Major Banks","http://www.nasdaq.com/symbol/cof",
"CSE","CapitalSource Inc","9.67","1895777748.79","n/a","1972","Finance","Major Banks","http://www.nasdaq.com/symbol/cse",
"CLAC","Capitol Acquisition Corp. II","10.1","252500000","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/clac",
"CLACU","Capitol Acquisition Corp. II","10.08","252000000","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/clacu",
"CLACW","Capitol Acquisition Corp. II","0.5999","0","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/clacw",
"CFFN","Capitol Federal Financial, Inc.","12.23","1821759348.58","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/cffn",
"CFNL","Cardinal Financial Corporation","15.65","473648126.4","n/a","1998","Finance","Major Banks","http://www.nasdaq.com/symbol/cfnl",
"CLBH","Carolina Bank Holdings Inc.","12.68","42969641.64","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/clbh",
"CRRB","Carrollton Bancorp","4.77","44625157.83","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/crrb",
"CARV","Carver Bancorp, Inc.","4.93","18218420.6","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/carv",
"CACB","Cascade Bancorp","6.65","314550200.3","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cacb",
"CTRX","Catamaran Corporation","49.24","10138823897.72","n/a","2004","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/ctrx",
"CATY","Cathay General Bancorp","22.77","1795752429.57","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/caty",
"CBOE","CBOE Holdings, Inc.","47.25","4123593920.25","n/a","2010","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/cboe",
"CBG","CBRE Group, Inc.","24.07","7971992376.36","n/a","2004","Finance","Real Estate","http://www.nasdaq.com/symbol/cbg",
"CNBC","Center Bancorp, Inc.","13.75","224797581.25","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cnbc",
"CSFL","CenterState Banks, Inc.","9.68","291324633.6","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/csfl",
"CFBK","Central Federal Corporation","1.44","22786142.4","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/cfbk",
"CVCY","Central Valley Community Bancorp","10.0173","95776266.7878","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cvcy",
"CNBKA","Century Bancorp, Inc.","34.97","194312868.23","n/a","1987","Finance","Major Banks","http://www.nasdaq.com/symbol/cnbka",
"CITZ","CFS Bancorp, Inc.","11.57","126513287.29","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/citz",
"CACG","Chart Acquisition Corp.","10.07","98182500","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/cacg",
"CACGU","Chart Acquisition Corp.","10.16","0","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/cacgu",
"CACGW","Chart Acquisition Corp.","0.52","0","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/cacgw",
"CHFN","Charter Financial Corp.","10.5","238898247","n/a","2010","Finance","Savings Institutions","http://www.nasdaq.com/symbol/chfn",
"CHFC","Chemical Financial Corporation","28.26","778097416.5","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/chfc",
"CHMG","Chemung Financial Corp","33.1","152020223.6","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/chmg",
"CHEV","Cheviot Financial Corp","11.35","82145920.1","n/a","2004","Finance","Savings Institutions","http://www.nasdaq.com/symbol/chev",
"CBNK","Chicopee Bancorp, Inc.","17.38","94348807.3","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/cbnk",
"CO","China Cord Blood Corporation","3.39","247481010.72","n/a","1993","Finance","Business Services","http://www.nasdaq.com/symbol/co",
"HGSH","China HGS Real Estate, Inc.","6.35","286067500","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/hgsh",
"LFC","China Life Insurance Company Limited","35.67","67213468466.22","n/a","2003","Finance","Life Insurance","http://www.nasdaq.com/symbol/lfc",
"CNR","China Metro-Rural Holdings Limited","1.17","86046224.94","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/cnr",
"CB","Chubb Corporation (The)","87.76","22745001505.36","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/cb",
"CIFC","CIFC Corp.","6.99","144732381.66","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/cifc",
"CINF","Cincinnati Financial Corporation","49.18","8037772693.18","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/cinf",
"CISAA","CIS Acquisition Ltd.","10.02","0","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/cisaa",
"CISAU","CIS Acquisition Ltd.","10.15","53043900","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/cisau",
"CISAW","CIS Acquisition Ltd.","0.29","0","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/cisaw",
"CIT","CIT Group Inc (DEL)","49","9861384652","n/a","1997","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/cit",
"BLW","Citigroup Inc.","17.04","629708241.36","n/a","2003","Finance","Major Banks","http://www.nasdaq.com/symbol/blw",
"C","Citigroup Inc.","50.81","154608966526","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/c",
"C^E","Citigroup Inc.","25.15","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/c^e",
"C^N","Citigroup Inc.","27.9","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/c^n",
"C^Q","Citigroup Inc.","25","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/c^q",
"C^R","Citigroup Inc.","24.95","0","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/c^r",
"CZNC","Citizens & Northern Corp","20.43","251961249.15","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cznc",
"CZWI","Citizens Community Bancorp, Inc.","7.2","37119816","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/czwi",
"CZFC","Citizens First Corporation","9.2499","18210990.3723","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/czfc",
"CIZN","Citizens Holding Company","17.95","87391621.3","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cizn",
"CIA","Citizens, Inc.","6.75","338052339","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/cia",
"CHCO","City Holding Company","41.8","654573913.4","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/chco",
"CYN","City National Corporation","65.69","3557054576.07","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cyn",
"CSBK","Clifton Savings Bancorp, Inc.","12.29","322514917.4","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/csbk",
"CME","CME Group Inc.","77.34","25823015554.14","n/a","2002","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/cme",
"CMSB","CMS Bancorp, Inc.","9.03","16821111.09","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/cmsb",
"CNA","CNA Financial Corporation","33.88","9136904524.44","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/cna",
"CCNE","CNB Financial Corporation","17.48","218683400.16","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ccne",
"CISG","CNinsure Inc.","5.79","203510793.51","35148669","2007","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/cisg",
"CNO","CNO Financial Group, Inc.","14.25","3165909760.5","n/a","1985","Finance","Accident &Health Insurance","http://www.nasdaq.com/symbol/cno",
"COBZ","CoBiz Financial Inc.","9.2","369867912.8","n/a","1998","Finance","Major Banks","http://www.nasdaq.com/symbol/cobz",
"CVLY","Codorus Valley Bancorp, Inc","17.52","78868505.04","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/cvly",
"CNS","Cohn & Steers Inc","36.34","1607300684.12","n/a","1985","Finance","Investment Managers","http://www.nasdaq.com/symbol/cns",
"JACQ","COLLABRIUM JAPAN ACQUISITION CORPORATION","10.15","56840000","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/jacq",
"JACQU","COLLABRIUM JAPAN ACQUISITION CORPORATION","10.27","57512000","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/jacqu",
"JACQW","COLLABRIUM JAPAN ACQUISITION CORPORATION","0.31","0","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/jacqw",
"COBK","Colonial Financial Services, Inc.","13.24","51014487.92","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/cobk",
"CBAN","Colony Bankcorp, Inc.","7.29","61522190.82","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cban",
"COLB","Columbia Banking System, Inc.","24.97","1274146212.57","n/a","1992","Finance","Major Banks","http://www.nasdaq.com/symbol/colb",
"CMA","Comerica Incorporated","41.69","7781185733.53","n/a","1986","Finance","Major Banks","http://www.nasdaq.com/symbol/cma",
"CBSH","Commerce Bancshares, Inc.","45.88","4160411429.92","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cbsh",
"CBIN","Community Bank Shares of Indiana, Inc.","18.06","61143845.7","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cbin",
"CBU","Community Bank System, Inc.","32.17","1286909796.21","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cbu",
"ESXB","Community Bankers Trust Corporation.","3.8","82395259.4","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/esxb",
"CTBI","Community Trust Bancorp, Inc.","38.39","601240186.25","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ctbi",
"CWBC","Community West Bancshares","4.8","28962820.8","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cwbc",
"COB","CommunityOne Bancorp","8.41","182799238.58","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cob",
"CNOB","ConnectOne Bancorp, Inc.","30.59","153596733.78","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cnob",
"CTO","Consolidated-Tomoka Land Co.","38.75","226694940","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/cto",
"CPSS","Consumer Portfolio Services, Inc.","7.24","146807652","n/a","1992","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/cpss",
"BCA","Corpbanca","16.13","2692185102.06","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/bca",
"GYC","Corporate Asset Backed Corp CABCO","23.39","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/gyc",
"CRVL","CorVel Corp.","31.41","680184743.58","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/crvl",
"COWN","Cowen Group, Inc.","3.05","353977766.2","n/a","2006","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/cown",
"CPF","CPB Inc.","18.8","788439927.2","n/a","1988","Finance","Major Banks","http://www.nasdaq.com/symbol/cpf",
"CRD/A","Crawford & Company","5.33","0","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/crd/a",
"CRD/B","Crawford & Company","5.89","0","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/crd/b",
"BAP","Credicorp Ltd.","118.21","9428429600","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/bap",
"CACC","Credit Acceptance Corporation","110.19","2599106184.24","n/a","1992","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/cacc",
"GLDI","Credit Suisse Gold Shares Covered Calls ETN","15.38","208020682.76","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/gldi",
"CS","Credit Suisse Group","28.3","38040988991.4","n/a","1989","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/cs",
"SLVO","Credit Suisse Silver Shares Covered Call ETN","17.03","12559625","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/slvo",
"CRFN","Crescent Financial Bancshares, Inc.","4.65","214082633.4","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/crfn",
"CRESW","Cresud S.A.C.I.F. y A.","0.07","0","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/cresw",
"CRESY","Cresud S.A.C.I.F. y A.","7.71","359983600.8","46690480","1997","Finance","Real Estate","http://www.nasdaq.com/symbol/cresy",
"CUNB","CU Bancorp (CA)","16.73","179523372.98","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cunb",
"CFR","Cullen/Frost Bankers, Inc.","69.67","4180841800.04","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cfr",
"CUBI","Customers Bancorp, Inc","17.5","349477100","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cubi",
"CVBF","CVB Financial Corporation","12.46","1307721943.22","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cvbf",
"DB","Deutsche Bank AG","43.85","44705059214","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/db",
"DTK","Deutsche Bank AG","26.62","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/dtk",
"DTT","Deutsche Bank AG","24.99","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/dtt",
"DXB","Deutsche Bank AG","25.04","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/dxb",
"DCE","Deutsche Bk Cap Fdg Tr X","25.37","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/dce",
"DLLR","DFC Global Corp","15.02","608169998.58","n/a","2005","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/dllr",
"DHIL","Diamond Hill Investment Group, Inc.","92.12","299341360.64","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/dhil",
"DCOM","Dime Community Bancshares, Inc.","16.95","610757875.35","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/dcom",
"DFS","Discover Financial Services","50.89","24957720362.05","n/a","1993","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/dfs",
"DNBF","DNB Financial Corp","17.71","48606795.16","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/dnbf",
"DGICA","Donegal Group, Inc.","14.28","368837120.4","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/dgica",
"DGICB","Donegal Group, Inc.","21.37","547919833.38","n/a","1986","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/dgicb",
"DRL","Doral Financial Corporation","16.79","2192795356.88","n/a","1980","Finance","Commercial Banks","http://www.nasdaq.com/symbol/drl",
"DNB","Dun & Bradstreet Corporation (The)","107.59","4297830163.48","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/dnb",
"DFT","Dupont Fabros Technology, Inc.","24.24","1566977686.56","n/a","2007","Finance","Real Estate","http://www.nasdaq.com/symbol/dft",
"ETFC","E*TRADE Financial Corporation","13.42","3849319687.84","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/etfc",
"EBMT","Eagle Bancorp Montana, Inc.","10.77","41988837.45","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ebmt",
"EGBN","Eagle Bancorp, Inc.","24.16","621584324.48","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/egbn",
"EWBC","East West Bancorp, Inc.","28.6","3894601596.6","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ewbc",
"EIHI","Eastern Insurance Holdings, Inc.","20.37","161139105.33","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/eihi",
"EVBS","Eastern Virginia Bankshares, Inc.","5.74","34839222.74","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/evbs",
"EV","Eaton Vance Corporation","39.5","4795657712","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/ev",
"EHTH","eHealth, Inc.","26.14","508889834.26","n/a","2006","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/ehth",
"EJ","E-House (China) Holdings Limited","4.44","590423652","n/a","2007","Finance","Real Estate","http://www.nasdaq.com/symbol/ej",
"EFC","Ellington Financial LLC","22.93","582697412.23","n/a","2010","Finance","Real Estate","http://www.nasdaq.com/symbol/efc",
"ESBK","Elmira Savings Bank NY (The)","23.57","53624814.1","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/esbk",
"EMCI","EMC Insurance Group, Inc.","28.52","371071495.44","n/a","1982","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/emci",
"EMCF","Emclaire Financial Corp","24.75","43613410.5","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/emcf",
"EIG","Employers Holdings Inc","25.95","803144273.85","n/a","2007","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/eig",
"ECPG","Encore Capital Group Inc","32.96","769165107.2","n/a","n/a","Finance","Finance Companies","http://www.nasdaq.com/symbol/ecpg",
"ENH","Endurance Specialty Holdings Ltd","52.97","2282135643.5","n/a","2003","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/enh",
"ESGR","Enstar Group Limited","145.18","2413594126.02","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/esgr",
"EBTC","Enterprise Bancorp Inc","20.39","200053834.3","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ebtc",
"EFSC","Enterprise Financial Services Corporation","17.1","309615660.9","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/efsc",
"EFX","Equifax, Inc.","61.09","7368047978.07","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/efx",
"ERIE","Erie Indemnity Company","81.35","3799008392.5","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/erie",
"ESBF","ESB Financial Corporation","13.01","229229916.17","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/esbf",
"ESSA","ESSA Bancorp, Inc.","11.16","139858682.4","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/essa",
"EEFT","Euronet Worldwide, Inc.","33.1","1649913423.7","n/a","1997","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/eeft",
"EVBN","Evans Bancorp, Inc.","17.62","73832328.34","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/evbn",
"EVER","EverBank Financial Corp.","15.97","1952069154.7","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ever",
"EVR","Evercore Partners Inc","41.06","1297390065.2","n/a","1996","Finance","Investment Managers","http://www.nasdaq.com/symbol/evr",
"RE","Everest Re Group, Ltd.","131.08","6550638846.64","n/a","1993","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/re",
"EVRY","EveryWare Global, Inc.","12.96","285708034.08","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/evry",
"FNB","F.N.B. Corporation","12.75","1848986971.5","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fnb",
"FFKT","Farmers Capital Bank Corporation","22.59","168811410.42","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffkt",
"FMNB","Farmers National Banc Corp.","6.4","120288307.2","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fmnb",
"FBSS","Fauquier Bankshares, Inc.","12.9","47902111.8","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fbss",
"FFG","FBL Financial Group, Inc.","45.52","1166401475.68","n/a","1996","Finance","Life Insurance","http://www.nasdaq.com/symbol/ffg",
"FBRC","FBR & Co","28.2","332911123.8","n/a","1970","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/fbrc",
"AGM","Federal Agricultural Mortgage Corporation","31.28","338118970.4","n/a","n/a","Finance","Finance Companies","http://www.nasdaq.com/symbol/agm",
"AGM/A","Federal Agricultural Mortgage Corporation","29.03","0","n/a","n/a","Finance","Finance Companies","http://www.nasdaq.com/symbol/agm/a",
"FII","Federated Investors, Inc.","29.8","3122824069.2","n/a","1998","Finance","Investment Managers","http://www.nasdaq.com/symbol/fii",
"FNHC","Federated National Holding Company","10.5","85614868.5","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/fnhc",
"FFCO","FedFirst Financial Corporation","19.26","48437725.14","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ffco",
"FNF","Fidelity National Financial, Inc.","24.01","5464763084.27","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/fnf",
"LION","Fidelity Southern Corporation","13.7","284287576.6","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/lion",
