"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"SID","National Steel Company","2.53","3688664373.24","n/a","n/a","Capital Goods","Steel/Iron Ore","http://www.nasdaq.com/symbol/sid",
"NAV","Navistar International Corporation","29.16","2344432740.48","n/a","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/nav",
"NAV^D","Navistar International Corporation","8.81","0","n/a","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/nav^d",
"NCS","NCI Building Systems, Inc.","15.04","1124898195.52","n/a","1972","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/ncs",
"NEON","Neonode Inc.","7.98","271959620.94","n/a","1997","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/neon",
"NEWP","Newport Corporation","14.46","565103509.44","n/a","n/a","Capital Goods","Medical Specialities","http://www.nasdaq.com/symbol/newp",
"NFEC","NF Energy Saving Corporation","0.69","3766811.43","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/nfec",
"NNBR","NN, Inc.","11.89","203423620.11","n/a","1994","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/nnbr",
"NDZ","Nordion Inc.","7.46","461841893.46","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/ndz",
"NDSN","Nordson Corporation","74.33","4773084225.75","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ndsn",
"NSYS","Nortech Systems Incorporated","3.5","9600472","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/nsys",
"NTIC","Northern Technologies International Corporation","11.05","48861663.5","n/a","n/a","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/ntic",
"NOC","Northrop Grumman Corporation","88.02","20699569042.56","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/noc",
"NVMI","Nova Measuring Instruments Ltd.","9.15","244465838.7","n/a","2000","Capital Goods","Electronic Components","http://www.nasdaq.com/symbol/nvmi",
"NVR","NVR, Inc.","955.97","4762392075.86","n/a","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/nvr",
"OFLX","Omega Flex, Inc.","17.47","176304130.34","n/a","n/a","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/oflx",
"ORBT","Orbit International Corporation","3.45","15842355.15","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/orbt",
"ORBK","Orbotech Ltd.","12.3","533867896.2","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/orbk",
"OSK","Oshkosh Corporation","40.04","3523032192.68","n/a","1985","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/osk",
"OC","Owens Corning Inc","40.72","4840940802.8","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/oc",
"PCAR","PACCAR Inc.","56.65","20038246440.85","n/a","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/pcar",
"PACB","Pacific Biosciences of California, Inc.","2.76","167873067","n/a","2010","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/pacb",
"PLL","Pall Corporation","70.62","7879286389.92","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/pll",
"PH","Parker-Hannifin Corporation","99.16","14799755239.08","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/ph",
"PKOH","Park-Ohio Holdings Corp.","35.47","439378382.28","n/a","n/a","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/pkoh",
"PRCP","Perceptron, Inc.","7.88","67494934.36","n/a","1992","Capital Goods","Electronic Components","http://www.nasdaq.com/symbol/prcp",
"PKI","PerkinElmer, Inc.","33.81","3784611608.4","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/pki",
"PGTI","PGT, Inc.","9.61","500752738.65","n/a","2006","Capital Goods","Building Products","http://www.nasdaq.com/symbol/pgti",
"PIKE","Pike Electric Corp.","12.88","454585045.6","n/a","n/a","Capital Goods","Engineering & Construction","http://www.nasdaq.com/symbol/pike",
"PLNR","Planar Systems, Inc.","1.86","39509545.26","n/a","1993","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/plnr",
"PMFG","PMFG, Inc.","7.39","154600684.45","n/a","1970","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/pmfg",
"PII","Polaris Industries Inc.","101.2","6956610148.4","n/a","n/a","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/pii",
"PWER","Power-One, Inc.","6.33","775593890.73","n/a","1997","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/pwer",
"PRLB","Proto Labs, Inc.","64.07","1615656777.92","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/prlb",
"PSDV","pSivida Corp.","3.38","78743897.18","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/psdv",
"PULS","Pulse Electronics Corporation","3.37","26782525.69","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/puls",
"PHA","PulteGroup, Inc.","25.18","0","n/a","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/pha",
"PHM","PulteGroup, Inc.","20.22","7835445911.58","n/a","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/phm",
"NX","Quanex Building Products Corporation","17.38","644166497.7","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/nx",
"PWR","Quanta Services, Inc.","27.74","5906990385.96","n/a","1980","Capital Goods","Engineering & Construction","http://www.nasdaq.com/symbol/pwr",
"QTWW","Quantum Fuel Systems Technologies Worldwide, Inc.","0.5501","31254350.1261","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/qtww",
"RAVN","Raven Industries, Inc.","31.17","1133398147.59","n/a","n/a","Capital Goods","Specialty Chemicals","http://www.nasdaq.com/symbol/ravn",
"RTN","Raytheon Company","69.47","22550934580","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/rtn",
"ROLL","RBC Bearings Incorporated","55.12","1267313197.28","n/a","1998","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/roll",
"RSOL","Real Goods Solar, Inc.","2.48","74907378.24","n/a","2008","Capital Goods","Building Products","http://www.nasdaq.com/symbol/rsol",
"REMY","Remy International, Inc.","19.76","632511849.84","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/remy",
"RFIL","RF Industries, Ltd.","5.91","45978558.9","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/rfil",
"ROK","Rockwell Automation, Inc.","90.91","12696430235.76","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/rok",
"COL","Rockwell Collins, Inc.","67.74","9190319805.48","n/a","n/a","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/col",
"ROP","Roper Industries, Inc.","130.41","12912978198.33","n/a","1992","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/rop",
"RTI","RTI International Metals, Inc.","30.1","943102350.4","n/a","1990","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/rti",
"RTEC","Rudolph Technologies, Inc.","12.85","419665772.75","n/a","1995","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/rtec",
"RYL","Ryland Group, Inc. (The)","41.3","1904849296.7","n/a","1971","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/ryl",
"SMIT","Schmitt Industries, Inc.","2.95","8823184.5","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/smit",
"ST","Sensata Technologies Holding N.V.","36.61","6402938093.58","n/a","2010","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/st",
"SQNM","Sequenom, Inc.","4.49","517029018.21","n/a","2000","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/sqnm",
"SVT","Servotronics, Inc.","7.41","18784950.21","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/svt",
"SHLO","Shiloh Industries, Inc.","12.15","206606849.85","n/a","1993","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/shlo",
"SIF","SIFCO Industries, Inc.","16.78","90167766.28","n/a","n/a","Capital Goods","Aerospace","http://www.nasdaq.com/symbol/sif",
"SIMG","Silicon Image, Inc.","5.95","459260894.75","n/a","1999","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/simg",
"SSD","Simpson Manufacturing Company, Inc.","31.46","1527588528.18","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ssd",
"SLI","SL Industries, Inc.","25.75","107145750","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/sli",
"SWHC","Smith & Wesson Holding Corporation","10.98","706761046.26","n/a","n/a","Capital Goods","Ordnance And Accessories","http://www.nasdaq.com/symbol/swhc",
"SNA","Snap-On Incorporated","93.26","5434528975.32","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/sna",
"SORL","SORL Auto Parts, Inc.","2.62","50578893.02","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/sorl",
"SPAR","Spartan Motors, Inc.","6.29","214558114.52","n/a","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/spar",
"SPR","Spirit Aerosystems Holdings, Inc.","22.61","3248470767.92","n/a","2006","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/spr",
"SMP","Standard Motor Products, Inc.","37.47","860611184.82","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/smp",
"SPF","Standard Pacific Corp","8.73","1887515465.04","n/a","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/spf",
"SWJ","Stanley Black & Decker, Inc.","24.61","0","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/swj",
"SWK","Stanley Black & Decker, Inc.","82.3","13325699885.7","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/swk",
"SWU","Stanley Black & Decker, Inc.","134.7","0","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/swu",
"SPLP","Steel Partners Holdings LP","14.44","431762238.08","n/a","n/a","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/splp",
"SLT","Sterlite Industries (India) Limited","5.97","5016602241.51","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/slt",
"SRI","Stoneridge, Inc.","12.84","365802804.6","n/a","1997","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/sri",
"STRI","STR Holdings, Inc","2.51","104635087.86","n/a","2009","Capital Goods","Specialty Chemicals","http://www.nasdaq.com/symbol/stri",
"STRT","Strattec Security Corporation","40.05","133506915.3","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/strt",
"RGR","Sturm, Ruger & Company, Inc.","50.51","975827945","n/a","n/a","Capital Goods","Ordnance And Accessories","http://www.nasdaq.com/symbol/rgr",
"SNHY","Sun Hydraulics Corporation","32.8","860522497.6","n/a","1997","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/snhy",
"SUP","Superior Industries International, Inc.","17.82","486884508.66","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/sup",
"STS","Supreme Industries, Inc.","4.94","70821366.46","n/a","n/a","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/sts",
"SUTR","Sutor Technology Group Limited","1.58","63634127.12","n/a","n/a","Capital Goods","Steel/Iron Ore","http://www.nasdaq.com/symbol/sutr",
"STRN","Sutron Corporation","5.6","28319250.4","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/strn",
"SYPR","Sypris Solutions, Inc.","3.16","64257863.72","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/sypr",
"TTTM","T3 Motion Inc","0.035","536314.695","n/a","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/tttm",
"TASR","TASER International, Inc.","9.2","471131503.2","n/a","n/a","Capital Goods","Ordnance And Accessories","http://www.nasdaq.com/symbol/tasr",
"TATT","TAT Technologies Ltd.","7.0334","61883862.238","n/a","n/a","Capital Goods","Aerospace","http://www.nasdaq.com/symbol/tatt",
"TTM","Tata Motors Ltd","24.3","15423436330.2","n/a","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/ttm",
"TAYD","Taylor Devices, Inc.","8.45","27978245.75","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/tayd",
"TMHC","Taylor Morrison Home Corporation","25.89","3166579077.96","n/a","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/tmhc",
"TECUA","Tecumseh Products Company","11.4","210668397.6","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/tecua",
"TECUB","Tecumseh Products Company","11.21","207157257.64","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/tecub",
"TDY","Teledyne Technologies Incorporated","79.96","2987835734.8","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/tdy",
"TNAV","TeleNav, Inc.","5.84","231713557.36","n/a","2010","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/tnav",
"TIK","Tel-Instrument Electronics Corp.","3.32","9998973.48","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/tik",
"TEN","Tenneco Inc.","50.04","3044051344.44","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/ten",
"TER","Teradyne, Inc.","18.54","3534485085.54","n/a","1970","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/ter",
"TEX","Terex Corporation","28.47","3165864000","n/a","n/a","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/tex",
"TSLA","Tesla Motors, Inc.","129.9","15010296119.7","n/a","2010","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/tsla",
"TXI","Texas Industries, Inc.","64.73","1840196353.46","n/a","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/txi",
"TXT","Textron Inc.","27.64","7679904681.92","n/a","n/a","Capital Goods","Aerospace","http://www.nasdaq.com/symbol/txt",
"XONE","The ExOne Company","67.54","897039804.32","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/xone",
"TGX","Theragenics Corporation","2.05","63676860.15","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/tgx",
"TMO","Thermo Fisher Scientific Inc","88.19","31653856968.78","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/tmo",
"KOOL","THERMOGENESIS Corp.","1.52","25131794","n/a","n/a","Capital Goods","Medical Specialities","http://www.nasdaq.com/symbol/kool",
"THTI","THT Heat Transfer Technology, Inc.","1.15","23521525","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/thti",
"TKR","Timken Company (The)","60.14","5782696808.94","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/tkr",
"TMS","TMS International Corp.","15.68","615870274.88","n/a","n/a","Capital Goods","Steel/Iron Ore","http://www.nasdaq.com/symbol/tms",
"TOL","Toll Brothers Inc.","34.6","5858056800","n/a","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/tol",
"TTC","Toro Company (The)","49.37","2839186893.91","n/a","n/a","Capital Goods","Tools/Hardware","http://www.nasdaq.com/symbol/ttc",
"TOWR","Tower International, Inc.","21.9","444411509.7","n/a","2010","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/towr",
"TM","Toyota Motor Corp Ltd Ord","129.69","205391911976.46","n/a","1979","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/tm",
"TRNS","Transcat, Inc.","7.07","52734995.67","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/trns",
"TDG","Transdigm Group Incorporated","142.36","7459540431.52","n/a","2006","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/tdg",
"TG","Tredegar Corporation","28.16","907906193.92","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/tg",
"TPH","Tri Pointe Homes, Inc.","16.92","534636586.44","n/a","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/tph",
"TRS","TriMas Corporation","37.41","1485001397.46","n/a","1986","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/trs",
"TRMB","Trimble Navigation Limited","27.48","7029324588.24","n/a","1990","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/trmb",
"TRN","Trinity Industries, Inc.","37.22","2947955051.62","n/a","n/a","Capital Goods","Railroads","http://www.nasdaq.com/symbol/trn",
"TGI","Triumph Group, Inc.","82.76","4280448001.68","n/a","1996","Capital Goods","Aerospace","http://www.nasdaq.com/symbol/tgi",
"TRW","TRW Automotive Holdings Corporation","69.51","8351422279.62","n/a","2004","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/trw",
"USCR","U S Concrete, Inc.","16.48","221714075.52","n/a","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/uscr",
"UFPT","UFP Technologies, Inc.","20.43","138861872.37","n/a","1993","Capital Goods","Containers/Packaging","http://www.nasdaq.com/symbol/ufpt",
"UNXL","Uni-Pixel, Inc.","15.12","181810243.44","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/unxl",
"UAMY","United States Antimony Corporation","1.09","67467431.34","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/uamy",
"UTX","United Technologies Corporation","99.83","91773789879.3","n/a","n/a","Capital Goods","Aerospace","http://www.nasdaq.com/symbol/utx",
"OLED","Universal Display Corporation","28.51","1315674519.26","n/a","2004","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/oled",
"UQM","UQM TECHNOLOGIES INC","1.06","39250065.84","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/uqm",
"USG","USG Corporation","26.29","2852546945.93","n/a","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/usg",
"VMI","Valmont Industries, Inc.","152.02","4067218481.92","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/vmi",
"VICR","Vicor Corporation","7.25","289125041","n/a","1983","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/vicr",
"VIDE","Video Display Corporation","4.0649","30757512.989","n/a","1985","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/vide",
"VSH","Vishay Intertechnology, Inc.","14.68","2108052448.04","n/a","1973","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/vsh",
"VPG","Vishay Precision Group, Inc.","15.86","212314838.32","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/vpg",
"VC","Visteon Corporation","66.21","3294942636.3","n/a","1986","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/vc",
"VEBM","Votorantim Cimentos S.A.","n/a","0","n/a","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/vebm",
"WNC","Wabash National Corporation","10.47","716942159.97","n/a","1991","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/wnc",
"WBC","Wabco Holdings Inc.","78.72","4915578061.44","n/a","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/wbc",
"WAT","Waters Corporation","104.53","8956946361.18","n/a","1995","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/wat",
"WTS","Watts Water Technologies, Inc.","51.56","1822691527.48","n/a","1986","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/wts",
"WAIR","Wesco Aircraft Holdings, Inc.","19.39","1819038936.89","n/a","n/a","Capital Goods","Wholesale Distributors","http://www.nasdaq.com/symbol/wair",
"WAB","Westinghouse Air Brake Technologies Corporation","56.04","5390962707.12","n/a","1995","Capital Goods","Railroads","http://www.nasdaq.com/symbol/wab",
"WTT","Wireless Telecom Group,  Inc.","1.48","35279618.4","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/wtt",
"WOR","Worthington Industries, Inc.","35.03","2490688277.34","n/a","n/a","Capital Goods","Steel/Iron Ore","http://www.nasdaq.com/symbol/wor",
"XYL","Xylem Inc.","29.08","5388269753.56","n/a","n/a","Capital Goods","Fluid Controls","http://www.nasdaq.com/symbol/xyl",
"ZIGO","Zygo Corporation","16.23","300576564.99","n/a","n/a","Capital Goods","Electronic Components","http://www.nasdaq.com/symbol/zigo",
