"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"SHLM","A. Schulman, Inc.","28.64","842328261.92","n/a","1972","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/shlm",
"ADES","Advanced Emissions Solutions, Inc.","42.45","427214083.2","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/ades",
"AEGN","Aegion Corp","24.34","952242428.88","n/a","2000","Basic Industries","Water Supply","http://www.nasdaq.com/symbol/aegn",
"AEM","Agnico Eagle Mines Limited","28.4","4915682898.4","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/aem",
"AGU","Agrium Inc.","91.68","13637889662.88","n/a","n/a","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/agu",
"APD","Air Products and Chemicals, Inc.","96.65","20135161961.7","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/apd",
"AKS","AK Steel Holding Corporation","3.35","456639585.4","n/a","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/aks",
"AGI","Alamos Gold Inc","12.95","1649169368.7","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/agi",
"AIN","Albany International Corporation","35.97","1136652000","n/a","n/a","Basic Industries","Textiles","http://www.nasdaq.com/symbol/ain",
"ALB","Albemarle Corporation","64.8","5692324960.8","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/alb",
"AXX","Alderon Iron Ore Corp.","0.88","114526866.96","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/axx",
"AXU","Alexco Resource Corp","1.2","75088677.6","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/axu",
"ATI","Allegheny Technologies Incorporated","27.35","2952557516.85","n/a","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/ati",
"ANV","Allied Nevada Gold Corp.","5.71","593215725.7","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/anv",
"AAU","Almaden Minerals, Ltd.","1.46","87771288.66","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/aau",
"ALTI","Altair Nanotechnologies Inc.","2.28","26425352.76","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/alti",
"ACH","Aluminum Corporation of China Limited","8.18","4425212432.7","n/a","1993","Basic Industries","Aluminum","http://www.nasdaq.com/symbol/ach",
"ACO","Amcol International Corporation","35.49","1145980298.19","n/a","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/aco",
"AMRC","Ameresco, Inc.","9.25","420316799.5","n/a","2010","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/amrc",
"APFC","American Pacific Corporation","30.1","236783847.3","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/apfc",
"AVD","American Vanguard Corporation","24.84","711004237.56","n/a","n/a","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/avd",
"AMWD","American Woodmark Corporation","38.93","580988594.9","n/a","1986","Basic Industries","Forest Products","http://www.nasdaq.com/symbol/amwd",
"AMRS","Amyris, Inc.","2.94","222735740.64","n/a","1992","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/amrs",
"AU","AngloGold Ashanti Limited","12.75","4912788779.25","n/a","1987","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/au",
"MT","ArcelorMittal","12.11","18758390000","n/a","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/mt",
"MTCN","ArcelorMittal","19.9","0","n/a","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/mtcn",
"AGX","Argan, Inc.","16.3","227781530.1","n/a","n/a","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/agx",
"AKG","Asanko Gold Inc.","2.3","195578977.4","n/a","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/akg",
"APWC","Asia Pacific Wire & Cable Corporation Limited","3.44","47571309.36","n/a","n/a","Basic Industries","Telecommunications Equipment","http://www.nasdaq.com/symbol/apwc",
"ATL","Atlatsa Resources Corporation","0.2249","45404717.5777","n/a","1986","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/atl",
"ATMI","ATMI Inc.","26.92","859551265.88","n/a","1993","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/atmi",
"AZC","Augusta Resource Corporation","2.22","320461577.64","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/azc",
"AUQ","AuRico Gold Inc.","4.78","1179969337.8","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/auq",
"AVL","Avalon Rare Metals, Inc.","0.83","86151498.38","n/a","1980","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/avl",
"ASM","Avino Silver","0.82","22495825.88","n/a","1992","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/asm",
"AXLL","Axiall Corporation","42.67","2978437472.25","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/axll",
"BTG","B2Gold Corp","2.5","1626494960","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/btg",
"BCPC","Balchem Corporation","47.26","1402488894.24","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/bcpc",
"BAA","BANRO CORPORATION","0.6787","171100726.0864","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/baa",
"ABX","Barrick Gold Corporation","14.94","14957215750.44","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/abx",
"BDC","Belden Inc","55.83","2458213491.39","n/a","n/a","Basic Industries","Telecommunications Equipment","http://www.nasdaq.com/symbol/bdc",
"BHP","BHP Billiton Limited","60.68","162254574769.72","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/bhp",
"BIOF","BioFuel Energy Corp.","3.62","22584351.02","n/a","2007","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/biof",
"BAK","Braskem S.A.","14.23","5672542951.02","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/bak",
"BRD","Brigus Gold Corp","0.524","121511368.176","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/brd",
"BRP","Brookfield Residential Properties Inc.","22.21","2639121084.63","n/a","n/a","Basic Industries","Homebuilding","http://www.nasdaq.com/symbol/brp",
"BKI","Buckeye Technologies, Inc.","37.2","1470442158","n/a","1973","Basic Industries","Paper","http://www.nasdaq.com/symbol/bki",
"BVN","Buenaventura Mining Company Inc.","13.99","3556713668.29","n/a","1996","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/bvn",
"CBT","Cabot Corporation","39.8","2539970529","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/cbt",
"CCC","Calgon Carbon Corporation","17.79","962313651.66","n/a","1986","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/ccc",
"CCJ","Cameco Corporation","21.93","8671945471.5","n/a","1996","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/ccj",
"CDY","Cardero Resource Corporation","0.0963","10595315.8224","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/cdy",
"CSL","Carlisle Companies Incorporated","64.88","4125683905.28","n/a","n/a","Basic Industries","Specialty Chemicals","http://www.nasdaq.com/symbol/csl",
"CRS","Carpenter Technology Corporation","48.52","2557893371.6","n/a","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/crs",
"CAS","Castle (A.M.) & Co.","15.86","369730667.28","n/a","n/a","Basic Industries","Metal Fabrications","http://www.nasdaq.com/symbol/cas",
"CVCO","Cavco Industries, Inc.","53.44","372367461.76","n/a","n/a","Basic Industries","Homebuilding","http://www.nasdaq.com/symbol/cvco",
"CE","Celanese Corporation","47.68","7612172696.64","n/a","1984","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/ce",
"CENX","Century Aluminum Company","9.91","877988431.19","n/a","1996","Basic Industries","Aluminum","http://www.nasdaq.com/symbol/cenx",
"CF","CF Industries Holdings, Inc.","184.14","10917293608.98","n/a","2005","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/cf",
"CHMT","Chemtura Corp.","22.46","2207980677.78","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/chmt",
"CBI","Chicago Bridge & Iron Company N.V.","61.3","6561547341.2","n/a","1997","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/cbi",
"CADC","China Advanced Construction Materials Group, Inc.","0.315","5619431.16","n/a","n/a","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/cadc",
"CGA","China Green Agriculture, Inc.","2.78","77696093.3","n/a","n/a","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/cga",
"CHLN","China Housing & Land Development, Inc.","1.71","59998084.29","n/a","1984","Basic Industries","Homebuilding","http://www.nasdaq.com/symbol/chln",
"CHNR","China Natural Resources, Inc.","5.16","128540326.56","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/chnr",
"CPSL","China Precision Steel, Inc.","1.28","4967508.48","n/a","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/cpsl",
"CHD","Church & Dwight Company, Inc.","64.19","8870411414.13","n/a","n/a","Basic Industries","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/chd",
"CGR","Claude Resources, Inc.","0.209","36744577.584","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/cgr",
"CLH","Clean Harbors, Inc.","54.6","3305110536","n/a","1997","Basic Industries","Environmental Services","http://www.nasdaq.com/symbol/clh",
"CLW","Clearwater Paper Corporation","49.74","1104408456.72","n/a","n/a","Basic Industries","Paper","http://www.nasdaq.com/symbol/clw",
"CLF","Cliffs Natural Resources Inc.","16.86","2581193721.18","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/clf",
"CLV","Cliffs Natural Resources Inc.","17.66","0","n/a","1997","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/clv",
"CDXS","Codexis, Inc.","2.34","88981663.68","n/a","2010","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/cdxs",
"CDE","Coeur Mining, Inc.","11.91","1221960985.89","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/cde",
"CCIX","Coleman Cable, Inc.","21.22","368960161.16","n/a","1993","Basic Industries","Telecommunications Equipment","http://www.nasdaq.com/symbol/ccix",
"CMC","Commercial Metals Company","14.82","1733686874.4","n/a","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/cmc",
"CMP","Compass Minerals International, Inc.","89.91","2994563049.39","n/a","2003","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/cmp",
"LODE","Comstock Mining, Inc.","1.96","112123893.28","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/lode",
"CSTM","Constellium N.V.","17.01","0","n/a","1991","Basic Industries","Metal Fabrications","http://www.nasdaq.com/symbol/cstm",
"GLW","Corning Incorporated","15.03","22170585460.59","n/a","n/a","Basic Industries","Telecommunications Equipment","http://www.nasdaq.com/symbol/glw",
"CVA","Covanta Holding Corporation","20.43","2672526506.04","n/a","n/a","Basic Industries","Electric Utilities: Central","http://www.nasdaq.com/symbol/cva",
"CRWS","Crown Crafts, Inc.","6.32","62113080.08","n/a","n/a","Basic Industries","Textiles","http://www.nasdaq.com/symbol/crws",
"CTIB","CTI Industries Corporation","4.898","15911868.108","n/a","1997","Basic Industries","Specialty Chemicals","http://www.nasdaq.com/symbol/ctib",
"CFI","Culp, Inc.","18.31","223837809.14","n/a","1986","Basic Industries","Textiles","http://www.nasdaq.com/symbol/cfi",
"UAN","CVR Partners, LP","23.43","1711916300.49","n/a","1992","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/uan",
"CYT","Cytec Industries Inc.","78.05","3273845416.45","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/cyt",
"DEL","Deltic Timber Corporation","66.93","851028269.07","n/a","n/a","Basic Industries","Forest Products","http://www.nasdaq.com/symbol/del",
"DNN","Denison Mine Corp","1.24","557795000.72","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/dnn",
"HXM","Desarrolladora Homex","3.49","194774879.29","n/a","2004","Basic Industries","Homebuilding","http://www.nasdaq.com/symbol/hxm",
"DDC","Dominion Diamond Corporation","14.37","1221780955.47","n/a","1993","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/ddc",
"UFS","Domtar Corporation","71.59","3045638765.64","n/a","n/a","Basic Industries","Paper","http://www.nasdaq.com/symbol/ufs",
"DOW","Dow Chemical Company (The)","34.12","41271176031.72","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/dow",
"DRD","DRDGOLD Limited","5.25","204392013","n/a","1998","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/drd",
"DY","Dycom Industries, Inc.","24.92","823957147.72","n/a","n/a","Basic Industries","Water Supply","http://www.nasdaq.com/symbol/dy",
